train_id,train_number,service_date,section_id,section_name,train_type,scheduled_entry,scheduled_exit,historical_delay_minutes,direction,operational_status
TR-11164,11164,2026-09-08,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-08 04:54:57.573153,2026-09-08 05:39:57.573153,6,UP,RUNNING
TR-11165,11165,2026-09-08,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-08 07:14:49.254979,2026-09-08 07:59:49.254979,9,UP,RUNNING
TR-11166,11166,2026-09-08,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-08 09:49:16.396065,2026-09-08 10:19:16.396065,21,DN,SCHEDULED
TR-11167,11167,2026-09-08,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-08 11:46:36.400337,2026-09-08 12:21:36.400337,2,UP,RUNNING
TR-11168,11168,2026-09-08,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-08 14:29:54.954067,2026-09-08 15:14:54.954067,0,DN,RUNNING
TR-11169,11169,2026-09-08,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-08 16:40:07.586913,2026-09-08 17:05:07.586913,1,DN,SCHEDULED
TR-11170,11170,2026-09-08,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-08 18:58:38.108733,2026-09-08 19:23:38.108733,2,DN,DELAYED
TR-11171,11171,2026-09-08,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-08 21:35:24.591115,2026-09-08 22:00:24.591115,3,UP,RUNNING
TR-11172,11172,2026-09-09,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-09 00:14:18.703853,2026-09-09 00:54:18.703853,6,DN,RUNNING
TR-11173,11173,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 01:04:34.972743,2026-09-09 01:39:34.972743,5,DN,SCHEDULED
TR-11174,11174,2026-09-09,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-09 02:07:02.382399,2026-09-09 02:47:02.382399,13,DN,SCHEDULED
TR-11175,11175,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 03:09:15.750922,2026-09-09 03:49:15.750922,4,DN,DELAYED
TR-11176,11176,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 04:08:40.041774,2026-09-09 04:33:40.041774,14,DN,DELAYED
TR-11177,11177,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 05:24:41.539612,2026-09-09 06:09:41.539612,2,UP,RUNNING
TR-11178,11178,2026-09-09,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-09 06:42:16.765750,2026-09-09 07:22:16.765750,23,DN,DELAYED
TR-11179,11179,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 07:49:37.886056,2026-09-09 08:29:37.886056,8,DN,SCHEDULED
TR-11180,11180,2026-09-09,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-09 08:43:41.964465,2026-09-09 09:28:41.964465,0,UP,SCHEDULED
TR-11181,11181,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 10:02:34.113215,2026-09-09 10:42:34.113215,0,UP,SCHEDULED
TR-11182,11182,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 11:03:47.956571,2026-09-09 11:33:47.956571,7,UP,RUNNING
TR-11183,11183,2026-09-09,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-09 11:51:03.454704,2026-09-09 12:21:03.454704,2,DN,RUNNING
TR-11184,11184,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 13:17:46.720802,2026-09-09 13:42:46.720802,8,DN,DELAYED
TR-11185,11185,2026-09-09,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-09 14:05:41.573704,2026-09-09 14:40:41.573704,11,UP,DELAYED
TR-11186,11186,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 15:18:59.455140,2026-09-09 15:58:59.455140,3,UP,SCHEDULED
TR-11187,11187,2026-09-09,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-09 16:23:48.959978,2026-09-09 17:08:48.959978,0,UP,SCHEDULED
TR-11188,11188,2026-09-09,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-09 17:29:09.194403,2026-09-09 17:54:09.194403,0,DN,RUNNING
TR-11189,11189,2026-09-09,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-09 18:25:39.082298,2026-09-09 19:05:39.082298,4,DN,SCHEDULED
TR-11190,11190,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 19:28:20.868602,2026-09-09 20:08:20.868602,9,DN,SCHEDULED
TR-11191,11191,2026-09-09,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-09 20:40:30.608758,2026-09-09 21:15:30.608758,9,UP,RUNNING
TR-11192,11192,2026-09-09,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-09 22:01:42.957515,2026-09-09 22:36:42.957515,0,DN,RUNNING
TR-11193,11193,2026-09-09,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-09 22:47:57.351248,2026-09-09 23:27:57.351248,5,UP,SCHEDULED
TR-11194,11194,2026-09-09,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-09 23:49:01.893938,2026-09-10 00:29:01.893938,6,DN,RUNNING
TR-11195,11195,2026-09-09,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-09 01:12:19.111671,2026-09-09 01:57:19.111671,1,UP,RUNNING
TR-11196,11196,2026-09-09,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-09 02:02:15.048358,2026-09-09 02:42:15.048358,5,DN,SCHEDULED
TR-11197,11197,2026-09-09,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-09 03:16:49.303647,2026-09-09 03:46:49.303647,4,DN,SCHEDULED
TR-11198,11198,2026-09-09,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-09 04:30:14.020482,2026-09-09 05:15:14.020482,0,UP,SCHEDULED
TR-11199,11199,2026-09-09,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-09 05:18:03.337841,2026-09-09 05:48:03.337841,6,UP,SCHEDULED
TR-11200,11200,2026-09-09,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-09 06:31:25.243964,2026-09-09 07:06:25.243964,7,DN,RUNNING
TR-11201,11201,2026-09-09,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-09 07:47:53.220416,2026-09-09 08:32:53.220416,15,UP,SCHEDULED
TR-11202,11202,2026-09-09,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-09 08:35:53.670388,2026-09-09 09:15:53.670388,15,UP,RUNNING
TR-11203,11203,2026-09-09,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-09 09:51:41.838993,2026-09-09 10:26:41.838993,0,DN,SCHEDULED
TR-11204,11204,2026-09-09,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-09 10:48:05.852150,2026-09-09 11:28:05.852150,0,UP,SCHEDULED
TR-11205,11205,2026-09-09,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-09 12:04:25.283805,2026-09-09 12:34:25.283805,7,DN,DELAYED
TR-11206,11206,2026-09-09,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-09 12:51:03.366971,2026-09-09 13:16:03.366971,11,UP,SCHEDULED
TR-11207,11207,2026-09-09,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-09 14:13:56.600965,2026-09-09 14:38:56.600965,7,DN,RUNNING
TR-11208,11208,2026-09-09,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-09 15:14:04.670423,2026-09-09 15:54:04.670423,30,DN,RUNNING
TR-11209,11209,2026-09-09,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-09 16:13:21.867206,2026-09-09 16:48:21.867206,11,DN,DELAYED
TR-11210,11210,2026-09-09,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-09 17:15:20.525422,2026-09-09 18:00:20.525422,11,DN,DELAYED
TR-11211,11211,2026-09-09,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-09 18:37:08.852180,2026-09-09 19:22:08.852180,10,UP,RUNNING
TR-11212,11212,2026-09-09,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-09 19:25:05.815788,2026-09-09 20:00:05.815788,12,DN,RUNNING
TR-11213,11213,2026-09-09,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-09 20:48:19.197108,2026-09-09 21:23:19.197108,1,UP,SCHEDULED
TR-11214,11214,2026-09-09,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-09 21:58:15.228226,2026-09-09 22:43:15.228226,13,DN,SCHEDULED
TR-11215,11215,2026-09-09,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-09 23:01:11.037028,2026-09-09 23:41:11.037028,0,DN,RUNNING
TR-11216,11216,2026-09-09,SEC-B01,Badnera–Akola,FREIGHT,2026-09-09 23:57:08.278010,2026-09-10 00:22:08.278010,6,UP,RUNNING
TR-11217,11217,2026-09-09,SEC-B01,Badnera–Akola,FREIGHT,2026-09-09 01:36:47.789778,2026-09-09 02:06:47.789778,4,DN,RUNNING
TR-11218,11218,2026-09-09,SEC-B01,Badnera–Akola,EXPRESS,2026-09-09 03:00:13.166740,2026-09-09 03:30:13.166740,4,UP,RUNNING
TR-11219,11219,2026-09-09,SEC-B01,Badnera–Akola,EXPRESS,2026-09-09 04:17:55.685515,2026-09-09 04:47:55.685515,20,UP,RUNNING
TR-11220,11220,2026-09-09,SEC-B01,Badnera–Akola,FREIGHT,2026-09-09 06:04:37.982360,2026-09-09 06:34:37.982360,0,DN,RUNNING
TR-11221,11221,2026-09-09,SEC-B01,Badnera–Akola,FREIGHT,2026-09-09 07:38:38.562786,2026-09-09 08:13:38.562786,12,DN,RUNNING
TR-11222,11222,2026-09-09,SEC-B01,Badnera–Akola,PASSENGER,2026-09-09 09:10:32.184999,2026-09-09 09:50:32.184999,0,UP,RUNNING
TR-11223,11223,2026-09-09,SEC-B01,Badnera–Akola,PASSENGER,2026-09-09 10:41:40.966911,2026-09-09 11:26:40.966911,0,DN,DELAYED
TR-11224,11224,2026-09-09,SEC-B01,Badnera–Akola,EXPRESS,2026-09-09 11:53:57.040357,2026-09-09 12:18:57.040357,11,UP,SCHEDULED
TR-11225,11225,2026-09-09,SEC-B01,Badnera–Akola,FREIGHT,2026-09-09 13:44:46.226135,2026-09-09 14:19:46.226135,8,DN,SCHEDULED
TR-11226,11226,2026-09-09,SEC-B01,Badnera–Akola,EXPRESS,2026-09-09 14:54:29.490224,2026-09-09 15:24:29.490224,0,DN,RUNNING
TR-11227,11227,2026-09-09,SEC-B01,Badnera–Akola,PASSENGER,2026-09-09 16:33:55.858990,2026-09-09 17:03:55.858990,0,UP,SCHEDULED
TR-11228,11228,2026-09-09,SEC-B01,Badnera–Akola,EXPRESS,2026-09-09 17:58:33.695811,2026-09-09 18:28:33.695811,8,UP,DELAYED
TR-11229,11229,2026-09-09,SEC-B01,Badnera–Akola,EXPRESS,2026-09-09 19:37:56.070725,2026-09-09 20:17:56.070725,0,UP,SCHEDULED
TR-11230,11230,2026-09-09,SEC-B01,Badnera–Akola,FREIGHT,2026-09-09 21:03:26.063530,2026-09-09 21:43:26.063530,9,DN,RUNNING
TR-11231,11231,2026-09-09,SEC-B01,Badnera–Akola,PASSENGER,2026-09-09 22:15:08.404448,2026-09-09 23:00:08.404448,4,DN,SCHEDULED
TR-11232,11232,2026-09-09,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-09 00:11:45.611506,2026-09-09 00:56:45.611506,0,UP,SCHEDULED
TR-11233,11233,2026-09-09,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-09 01:21:47.278280,2026-09-09 01:56:47.278280,19,UP,RUNNING
TR-11234,11234,2026-09-09,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-09 03:00:06.005662,2026-09-09 03:35:06.005662,8,UP,RUNNING
TR-11235,11235,2026-09-09,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-09 04:43:27.234075,2026-09-09 05:23:27.234075,0,DN,RUNNING
TR-11236,11236,2026-09-09,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-09 06:11:38.353279,2026-09-09 06:41:38.353279,5,DN,RUNNING
TR-11237,11237,2026-09-09,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-09 07:37:30.208048,2026-09-09 08:07:30.208048,0,DN,SCHEDULED
TR-11238,11238,2026-09-09,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-09 08:51:51.152913,2026-09-09 09:21:51.152913,9,UP,DELAYED
TR-11239,11239,2026-09-09,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-09 10:30:08.340398,2026-09-09 10:55:08.340398,2,UP,RUNNING
TR-11240,11240,2026-09-09,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-09 12:11:17.779448,2026-09-09 12:46:17.779448,3,UP,DELAYED
TR-11241,11241,2026-09-09,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-09 13:44:50.424421,2026-09-09 14:09:50.424421,11,UP,SCHEDULED
TR-11242,11242,2026-09-09,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-09 15:05:41.549547,2026-09-09 15:45:41.549547,14,UP,DELAYED
TR-11243,11243,2026-09-09,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-09 16:22:34.928928,2026-09-09 16:52:34.928928,0,UP,RUNNING
TR-11244,11244,2026-09-09,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-09 17:57:37.568622,2026-09-09 18:22:37.568622,5,DN,DELAYED
TR-11245,11245,2026-09-09,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-09 19:33:10.141806,2026-09-09 20:03:10.141806,4,UP,DELAYED
TR-11246,11246,2026-09-09,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-09 21:06:33.779204,2026-09-09 21:31:33.779204,0,UP,RUNNING
TR-11247,11247,2026-09-09,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-09 22:20:57.563991,2026-09-09 22:50:57.563991,16,UP,RUNNING
TR-11248,11248,2026-09-09,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-09 00:06:06.186150,2026-09-09 00:41:06.186150,6,DN,SCHEDULED
TR-11249,11249,2026-09-09,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-09 02:29:38.767048,2026-09-09 03:09:38.767048,0,UP,SCHEDULED
TR-11250,11250,2026-09-09,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-09 04:53:08.939638,2026-09-09 05:18:08.939638,10,DN,SCHEDULED
TR-11251,11251,2026-09-09,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-09 07:25:29.002828,2026-09-09 08:10:29.002828,18,UP,RUNNING
TR-11252,11252,2026-09-09,SEC-C01,Bhusawal–Jalgaon,SPECIAL,2026-09-09 09:40:19.806225,2026-09-09 10:20:19.806225,11,DN,RUNNING
TR-11253,11253,2026-09-09,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-09 11:58:55.699243,2026-09-09 12:23:55.699243,0,UP,RUNNING
TR-11254,11254,2026-09-09,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-09 14:19:48.386395,2026-09-09 14:54:48.386395,4,UP,SCHEDULED
TR-11255,11255,2026-09-09,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-09 16:58:32.242621,2026-09-09 17:23:32.242621,12,UP,SCHEDULED
TR-11256,11256,2026-09-09,SEC-C01,Bhusawal–Jalgaon,SPECIAL,2026-09-09 19:06:51.589487,2026-09-09 19:46:51.589487,0,DN,SCHEDULED
TR-11257,11257,2026-09-09,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-09 21:32:10.719876,2026-09-09 22:07:10.719876,7,DN,RUNNING
TR-11258,11258,2026-09-10,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-10 00:13:52.157874,2026-09-10 00:48:52.157874,9,DN,RUNNING
TR-11259,11259,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 01:09:55.196398,2026-09-10 01:39:55.196398,0,UP,SCHEDULED
TR-11260,11260,2026-09-10,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-10 01:59:01.229045,2026-09-10 02:44:01.229045,7,DN,SCHEDULED
TR-11261,11261,2026-09-10,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-10 03:19:42.199867,2026-09-10 03:54:42.199867,0,UP,RUNNING
TR-11262,11262,2026-09-10,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-10 04:34:25.807283,2026-09-10 04:59:25.807283,0,DN,SCHEDULED
TR-11263,11263,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 05:14:10.368520,2026-09-10 05:49:10.368520,2,UP,RUNNING
TR-11264,11264,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 06:33:18.015786,2026-09-10 07:18:18.015786,0,UP,RUNNING
TR-11265,11265,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 07:33:33.258168,2026-09-10 08:13:33.258168,15,UP,SCHEDULED
TR-11266,11266,2026-09-10,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-10 08:47:56.299508,2026-09-10 09:17:56.299508,0,DN,RUNNING
TR-11267,11267,2026-09-10,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-10 10:00:10.402688,2026-09-10 10:25:10.402688,0,DN,SCHEDULED
TR-11268,11268,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 10:49:28.337989,2026-09-10 11:24:28.337989,4,UP,DELAYED
TR-11269,11269,2026-09-10,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-10 12:04:17.971167,2026-09-10 12:44:17.971167,14,UP,RUNNING
TR-11270,11270,2026-09-10,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-10 13:03:46.812705,2026-09-10 13:48:46.812705,0,DN,RUNNING
TR-11271,11271,2026-09-10,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-10 14:05:23.456204,2026-09-10 14:45:23.456204,12,UP,SCHEDULED
TR-11272,11272,2026-09-10,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-10 15:13:28.009568,2026-09-10 15:38:28.009568,8,UP,SCHEDULED
TR-11273,11273,2026-09-10,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-10 16:30:34.300822,2026-09-10 17:15:34.300822,1,UP,RUNNING
TR-11274,11274,2026-09-10,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-10 17:40:47.002870,2026-09-10 18:15:47.002870,7,UP,RUNNING
TR-11275,11275,2026-09-10,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-10 18:27:41.187090,2026-09-10 19:12:41.187090,9,DN,RUNNING
TR-11276,11276,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 19:26:36.151136,2026-09-10 19:56:36.151136,0,DN,RUNNING
TR-11277,11277,2026-09-10,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-10 20:45:04.024865,2026-09-10 21:20:04.024865,4,UP,SCHEDULED
TR-11278,11278,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 21:48:51.814401,2026-09-10 22:28:51.814401,1,UP,SCHEDULED
TR-11279,11279,2026-09-10,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-10 22:43:10.069726,2026-09-10 23:23:10.069726,4,UP,RUNNING
TR-11280,11280,2026-09-10,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-10 23:48:13.978345,2026-09-11 00:28:13.978345,8,UP,RUNNING
TR-11281,11281,2026-09-10,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-10 01:04:10.570906,2026-09-10 01:49:10.570906,15,UP,RUNNING
TR-11282,11282,2026-09-10,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-10 01:56:02.353184,2026-09-10 02:21:02.353184,0,DN,DELAYED
TR-11283,11283,2026-09-10,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-10 03:15:51.095716,2026-09-10 04:00:51.095716,18,UP,DELAYED
TR-11284,11284,2026-09-10,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-10 04:12:01.661395,2026-09-10 04:42:01.661395,0,DN,DELAYED
TR-11285,11285,2026-09-10,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-10 05:38:42.866657,2026-09-10 06:18:42.866657,2,UP,RUNNING
TR-11286,11286,2026-09-10,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-10 06:29:39.802357,2026-09-10 07:04:39.802357,8,DN,SCHEDULED
TR-11287,11287,2026-09-10,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-10 07:27:19.633101,2026-09-10 08:12:19.633101,5,DN,DELAYED
TR-11288,11288,2026-09-10,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-10 08:54:27.455401,2026-09-10 09:39:27.455401,3,UP,SCHEDULED
TR-11289,11289,2026-09-10,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-10 09:52:48.956206,2026-09-10 10:27:48.956206,6,UP,SCHEDULED
TR-11290,11290,2026-09-10,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-10 10:54:39.735463,2026-09-10 11:29:39.735463,0,DN,DELAYED
TR-11291,11291,2026-09-10,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-10 11:59:24.665860,2026-09-10 12:44:24.665860,0,DN,DELAYED
TR-11292,11292,2026-09-10,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-10 12:59:01.943092,2026-09-10 13:39:01.943092,9,UP,SCHEDULED
TR-11293,11293,2026-09-10,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-10 14:07:20.112019,2026-09-10 14:32:20.112019,10,UP,RUNNING
TR-11294,11294,2026-09-10,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-10 15:23:52.151215,2026-09-10 15:53:52.151215,0,DN,SCHEDULED
TR-11295,11295,2026-09-10,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-10 16:31:59.978175,2026-09-10 17:06:59.978175,10,UP,RUNNING
TR-11296,11296,2026-09-10,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-10 17:36:41.610828,2026-09-10 18:01:41.610828,10,UP,DELAYED
TR-11297,11297,2026-09-10,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-10 18:29:23.632355,2026-09-10 19:14:23.632355,9,DN,SCHEDULED
TR-11298,11298,2026-09-10,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-10 19:50:58.581751,2026-09-10 20:30:58.581751,12,DN,DELAYED
TR-11299,11299,2026-09-10,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-10 20:30:15.025764,2026-09-10 21:05:15.025764,0,DN,SCHEDULED
TR-11300,11300,2026-09-10,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-10 22:01:26.130024,2026-09-10 22:36:26.130024,0,UP,SCHEDULED
TR-11301,11301,2026-09-10,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-10 22:48:22.247172,2026-09-10 23:18:22.247172,9,UP,SCHEDULED
TR-11302,11302,2026-09-10,SEC-B01,Badnera–Akola,PASSENGER,2026-09-10 00:13:52.455448,2026-09-10 00:58:52.455448,8,UP,RUNNING
TR-11303,11303,2026-09-10,SEC-B01,Badnera–Akola,PASSENGER,2026-09-10 01:23:22.402043,2026-09-10 01:58:22.402043,3,DN,SCHEDULED
TR-11304,11304,2026-09-10,SEC-B01,Badnera–Akola,PASSENGER,2026-09-10 02:54:55.013020,2026-09-10 03:24:55.013020,4,DN,DELAYED
TR-11305,11305,2026-09-10,SEC-B01,Badnera–Akola,EXPRESS,2026-09-10 04:16:31.539794,2026-09-10 05:01:31.539794,12,DN,RUNNING
TR-11306,11306,2026-09-10,SEC-B01,Badnera–Akola,FREIGHT,2026-09-10 06:08:41.834728,2026-09-10 06:53:41.834728,3,DN,DELAYED
TR-11307,11307,2026-09-10,SEC-B01,Badnera–Akola,FREIGHT,2026-09-10 07:21:35.931628,2026-09-10 07:51:35.931628,11,UP,RUNNING
TR-11308,11308,2026-09-10,SEC-B01,Badnera–Akola,PASSENGER,2026-09-10 09:01:17.544279,2026-09-10 09:41:17.544279,2,UP,SCHEDULED
TR-11309,11309,2026-09-10,SEC-B01,Badnera–Akola,FREIGHT,2026-09-10 10:34:54.002058,2026-09-10 11:09:54.002058,6,UP,DELAYED
TR-11310,11310,2026-09-10,SEC-B01,Badnera–Akola,EXPRESS,2026-09-10 12:00:54.898012,2026-09-10 12:45:54.898012,11,UP,SCHEDULED
TR-11311,11311,2026-09-10,SEC-B01,Badnera–Akola,PASSENGER,2026-09-10 13:35:04.089242,2026-09-10 14:15:04.089242,9,UP,SCHEDULED
TR-11312,11312,2026-09-10,SEC-B01,Badnera–Akola,FREIGHT,2026-09-10 15:05:28.592449,2026-09-10 15:40:28.592449,13,UP,RUNNING
TR-11313,11313,2026-09-10,SEC-B01,Badnera–Akola,PASSENGER,2026-09-10 16:22:41.863002,2026-09-10 16:57:41.863002,13,DN,DELAYED
TR-11314,11314,2026-09-10,SEC-B01,Badnera–Akola,FREIGHT,2026-09-10 18:09:05.070128,2026-09-10 18:49:05.070128,8,DN,SCHEDULED
TR-11315,11315,2026-09-10,SEC-B01,Badnera–Akola,EXPRESS,2026-09-10 19:24:36.562963,2026-09-10 19:49:36.562963,8,UP,DELAYED
TR-11316,11316,2026-09-10,SEC-B01,Badnera–Akola,PASSENGER,2026-09-10 21:00:59.770480,2026-09-10 21:25:59.770480,1,UP,RUNNING
TR-11317,11317,2026-09-10,SEC-B01,Badnera–Akola,FREIGHT,2026-09-10 22:40:04.197140,2026-09-10 23:10:04.197140,10,DN,SCHEDULED
TR-11318,11318,2026-09-10,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-10 00:07:24.403486,2026-09-10 00:37:24.403486,3,DN,SCHEDULED
TR-11319,11319,2026-09-10,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-10 01:17:37.537616,2026-09-10 01:42:37.537616,4,DN,DELAYED
TR-11320,11320,2026-09-10,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-10 02:47:06.795766,2026-09-10 03:17:06.795766,8,DN,RUNNING
TR-11321,11321,2026-09-10,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-10 04:28:32.026195,2026-09-10 05:08:32.026195,2,UP,RUNNING
TR-11322,11322,2026-09-10,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-10 06:05:11.937718,2026-09-10 06:50:11.937718,18,UP,DELAYED
TR-11323,11323,2026-09-10,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-10 07:16:21.930337,2026-09-10 07:41:21.930337,0,UP,RUNNING
TR-11324,11324,2026-09-10,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-10 09:08:36.405416,2026-09-10 09:43:36.405416,0,DN,RUNNING
TR-11325,11325,2026-09-10,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-10 10:26:26.544434,2026-09-10 10:51:26.544434,16,UP,SCHEDULED
TR-11326,11326,2026-09-10,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-10 12:07:24.157041,2026-09-10 12:52:24.157041,9,UP,RUNNING
TR-11327,11327,2026-09-10,SEC-B02,Akola–Bhusawal,SPECIAL,2026-09-10 13:35:19.120282,2026-09-10 14:10:19.120282,8,UP,DELAYED
TR-11328,11328,2026-09-10,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-10 15:11:14.580470,2026-09-10 15:41:14.580470,8,UP,DELAYED
