window_id,section_id,start_time,end_time,scheduled_train_count,forecast_utilization_percent,availability_status,traffic_impact_level
WIN-SEC-B02-2026090808,SEC-B02,2026-09-08 08:00:00,2026-09-08 09:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090809,SEC-B02,2026-09-08 09:00:00,2026-09-08 10:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090810,SEC-B02,2026-09-08 10:00:00,2026-09-08 11:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090811,SEC-B02,2026-09-08 11:00:00,2026-09-08 12:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090812,SEC-B02,2026-09-08 12:00:00,2026-09-08 13:00:00,1,61,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090813,SEC-B02,2026-09-08 13:00:00,2026-09-08 14:00:00,1,61,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090814,SEC-B02,2026-09-08 14:00:00,2026-09-08 15:00:00,1,61,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090815,SEC-B02,2026-09-08 15:00:00,2026-09-08 16:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090816,SEC-B02,2026-09-08 16:00:00,2026-09-08 17:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090817,SEC-B02,2026-09-08 17:00:00,2026-09-08 18:00:00,2,44,UNAVAILABLE,HIGH
WIN-SEC-B02-2026090818,SEC-B02,2026-09-08 18:00:00,2026-09-08 19:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090819,SEC-B02,2026-09-08 19:00:00,2026-09-08 20:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090820,SEC-B02,2026-09-08 20:00:00,2026-09-08 21:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090821,SEC-B02,2026-09-08 21:00:00,2026-09-08 22:00:00,1,60,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090822,SEC-B02,2026-09-08 22:00:00,2026-09-08 23:00:00,1,60,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090823,SEC-B02,2026-09-08 23:00:00,2026-09-09 00:00:00,2,60,UNAVAILABLE,HIGH
WIN-SEC-C01-2026090800,SEC-C01,2026-09-08 00:00:00,2026-09-08 01:00:00,0,34,AVAILABLE,LOW
WIN-SEC-C01-2026090801,SEC-C01,2026-09-08 01:00:00,2026-09-08 02:00:00,0,34,AVAILABLE,LOW
WIN-SEC-C01-2026090802,SEC-C01,2026-09-08 02:00:00,2026-09-08 03:00:00,1,34,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090803,SEC-C01,2026-09-08 03:00:00,2026-09-08 04:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090804,SEC-C01,2026-09-08 04:00:00,2026-09-08 05:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090805,SEC-C01,2026-09-08 05:00:00,2026-09-08 06:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090806,SEC-C01,2026-09-08 06:00:00,2026-09-08 07:00:00,0,39,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090807,SEC-C01,2026-09-08 07:00:00,2026-09-08 08:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090808,SEC-C01,2026-09-08 08:00:00,2026-09-08 09:00:00,0,39,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090809,SEC-C01,2026-09-08 09:00:00,2026-09-08 10:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090810,SEC-C01,2026-09-08 10:00:00,2026-09-08 11:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090811,SEC-C01,2026-09-08 11:00:00,2026-09-08 12:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090812,SEC-C01,2026-09-08 12:00:00,2026-09-08 13:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090813,SEC-C01,2026-09-08 13:00:00,2026-09-08 14:00:00,0,37,AVAILABLE,LOW
WIN-SEC-C01-2026090814,SEC-C01,2026-09-08 14:00:00,2026-09-08 15:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090815,SEC-C01,2026-09-08 15:00:00,2026-09-08 16:00:00,1,30,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090816,SEC-C01,2026-09-08 16:00:00,2026-09-08 17:00:00,1,30,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090817,SEC-C01,2026-09-08 17:00:00,2026-09-08 18:00:00,1,30,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090818,SEC-C01,2026-09-08 18:00:00,2026-09-08 19:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090819,SEC-C01,2026-09-08 19:00:00,2026-09-08 20:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090820,SEC-C01,2026-09-08 20:00:00,2026-09-08 21:00:00,0,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090821,SEC-C01,2026-09-08 21:00:00,2026-09-08 22:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090822,SEC-C01,2026-09-08 22:00:00,2026-09-08 23:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090823,SEC-C01,2026-09-08 23:00:00,2026-09-09 00:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090900,SEC-A01,2026-09-09 00:00:00,2026-09-09 01:00:00,2,52,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090901,SEC-A01,2026-09-09 01:00:00,2026-09-09 02:00:00,1,52,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090902,SEC-A01,2026-09-09 02:00:00,2026-09-09 03:00:00,1,52,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090903,SEC-A01,2026-09-09 03:00:00,2026-09-09 04:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090904,SEC-A01,2026-09-09 04:00:00,2026-09-09 05:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090905,SEC-A01,2026-09-09 05:00:00,2026-09-09 06:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090906,SEC-A01,2026-09-09 06:00:00,2026-09-09 07:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090907,SEC-A01,2026-09-09 07:00:00,2026-09-09 08:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090908,SEC-A01,2026-09-09 08:00:00,2026-09-09 09:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090909,SEC-A01,2026-09-09 09:00:00,2026-09-09 10:00:00,1,81,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090910,SEC-A01,2026-09-09 10:00:00,2026-09-09 11:00:00,1,81,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090911,SEC-A01,2026-09-09 11:00:00,2026-09-09 12:00:00,2,81,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090912,SEC-A01,2026-09-09 12:00:00,2026-09-09 13:00:00,1,81,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090913,SEC-A01,2026-09-09 13:00:00,2026-09-09 14:00:00,1,81,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090914,SEC-A01,2026-09-09 14:00:00,2026-09-09 15:00:00,1,81,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090915,SEC-A01,2026-09-09 15:00:00,2026-09-09 16:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090916,SEC-A01,2026-09-09 16:00:00,2026-09-09 17:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090917,SEC-A01,2026-09-09 17:00:00,2026-09-09 18:00:00,2,64,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090918,SEC-A01,2026-09-09 18:00:00,2026-09-09 19:00:00,1,89,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090919,SEC-A01,2026-09-09 19:00:00,2026-09-09 20:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090920,SEC-A01,2026-09-09 20:00:00,2026-09-09 21:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090921,SEC-A01,2026-09-09 21:00:00,2026-09-09 22:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026090922,SEC-A01,2026-09-09 22:00:00,2026-09-09 23:00:00,2,82,UNAVAILABLE,HIGH
WIN-SEC-A01-2026090923,SEC-A01,2026-09-09 23:00:00,2026-09-10 00:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090900,SEC-A02,2026-09-09 00:00:00,2026-09-09 01:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090901,SEC-A02,2026-09-09 01:00:00,2026-09-09 02:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090902,SEC-A02,2026-09-09 02:00:00,2026-09-09 03:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090903,SEC-A02,2026-09-09 03:00:00,2026-09-09 04:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090904,SEC-A02,2026-09-09 04:00:00,2026-09-09 05:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090905,SEC-A02,2026-09-09 05:00:00,2026-09-09 06:00:00,2,69,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090906,SEC-A02,2026-09-09 06:00:00,2026-09-09 07:00:00,1,86,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090907,SEC-A02,2026-09-09 07:00:00,2026-09-09 08:00:00,2,86,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090908,SEC-A02,2026-09-09 08:00:00,2026-09-09 09:00:00,2,86,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090909,SEC-A02,2026-09-09 09:00:00,2026-09-09 10:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090910,SEC-A02,2026-09-09 10:00:00,2026-09-09 11:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090911,SEC-A02,2026-09-09 11:00:00,2026-09-09 12:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090912,SEC-A02,2026-09-09 12:00:00,2026-09-09 13:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090913,SEC-A02,2026-09-09 13:00:00,2026-09-09 14:00:00,1,78,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090914,SEC-A02,2026-09-09 14:00:00,2026-09-09 15:00:00,1,78,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090915,SEC-A02,2026-09-09 15:00:00,2026-09-09 16:00:00,1,70,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090916,SEC-A02,2026-09-09 16:00:00,2026-09-09 17:00:00,1,70,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090917,SEC-A02,2026-09-09 17:00:00,2026-09-09 18:00:00,1,70,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090918,SEC-A02,2026-09-09 18:00:00,2026-09-09 19:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090919,SEC-A02,2026-09-09 19:00:00,2026-09-09 20:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090920,SEC-A02,2026-09-09 20:00:00,2026-09-09 21:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090921,SEC-A02,2026-09-09 21:00:00,2026-09-09 22:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-A02-2026090922,SEC-A02,2026-09-09 22:00:00,2026-09-09 23:00:00,1,77,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026090923,SEC-A02,2026-09-09 23:00:00,2026-09-10 00:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-B01-2026090900,SEC-B01,2026-09-09 00:00:00,2026-09-09 01:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090901,SEC-B01,2026-09-09 01:00:00,2026-09-09 02:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090902,SEC-B01,2026-09-09 02:00:00,2026-09-09 03:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090903,SEC-B01,2026-09-09 03:00:00,2026-09-09 04:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090904,SEC-B01,2026-09-09 04:00:00,2026-09-09 05:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090905,SEC-B01,2026-09-09 05:00:00,2026-09-09 06:00:00,0,62,AVAILABLE,LOW
WIN-SEC-B01-2026090906,SEC-B01,2026-09-09 06:00:00,2026-09-09 07:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090907,SEC-B01,2026-09-09 07:00:00,2026-09-09 08:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090908,SEC-B01,2026-09-09 08:00:00,2026-09-09 09:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090909,SEC-B01,2026-09-09 09:00:00,2026-09-09 10:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090910,SEC-B01,2026-09-09 10:00:00,2026-09-09 11:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090911,SEC-B01,2026-09-09 11:00:00,2026-09-09 12:00:00,2,56,UNAVAILABLE,HIGH
WIN-SEC-B01-2026090912,SEC-B01,2026-09-09 12:00:00,2026-09-09 13:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090913,SEC-B01,2026-09-09 13:00:00,2026-09-09 14:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090914,SEC-B01,2026-09-09 14:00:00,2026-09-09 15:00:00,2,44,UNAVAILABLE,HIGH
WIN-SEC-B01-2026090915,SEC-B01,2026-09-09 15:00:00,2026-09-09 16:00:00,1,55,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090916,SEC-B01,2026-09-09 16:00:00,2026-09-09 17:00:00,1,55,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090917,SEC-B01,2026-09-09 17:00:00,2026-09-09 18:00:00,2,55,UNAVAILABLE,HIGH
WIN-SEC-B01-2026090918,SEC-B01,2026-09-09 18:00:00,2026-09-09 19:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090919,SEC-B01,2026-09-09 19:00:00,2026-09-09 20:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090920,SEC-B01,2026-09-09 20:00:00,2026-09-09 21:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090921,SEC-B01,2026-09-09 21:00:00,2026-09-09 22:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090922,SEC-B01,2026-09-09 22:00:00,2026-09-09 23:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026090923,SEC-B01,2026-09-09 23:00:00,2026-09-10 00:00:00,2,67,UNAVAILABLE,HIGH
WIN-SEC-B02-2026090900,SEC-B02,2026-09-09 00:00:00,2026-09-09 01:00:00,2,42,UNAVAILABLE,HIGH
WIN-SEC-B02-2026090901,SEC-B02,2026-09-09 01:00:00,2026-09-09 02:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090902,SEC-B02,2026-09-09 02:00:00,2026-09-09 03:00:00,0,42,AVAILABLE,LOW
WIN-SEC-B02-2026090903,SEC-B02,2026-09-09 03:00:00,2026-09-09 04:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090904,SEC-B02,2026-09-09 04:00:00,2026-09-09 05:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090905,SEC-B02,2026-09-09 05:00:00,2026-09-09 06:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090906,SEC-B02,2026-09-09 06:00:00,2026-09-09 07:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090907,SEC-B02,2026-09-09 07:00:00,2026-09-09 08:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090908,SEC-B02,2026-09-09 08:00:00,2026-09-09 09:00:00,2,66,UNAVAILABLE,HIGH
WIN-SEC-B02-2026090909,SEC-B02,2026-09-09 09:00:00,2026-09-09 10:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090910,SEC-B02,2026-09-09 10:00:00,2026-09-09 11:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090911,SEC-B02,2026-09-09 11:00:00,2026-09-09 12:00:00,0,65,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090912,SEC-B02,2026-09-09 12:00:00,2026-09-09 13:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090913,SEC-B02,2026-09-09 13:00:00,2026-09-09 14:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090914,SEC-B02,2026-09-09 14:00:00,2026-09-09 15:00:00,1,39,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090915,SEC-B02,2026-09-09 15:00:00,2026-09-09 16:00:00,1,51,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090916,SEC-B02,2026-09-09 16:00:00,2026-09-09 17:00:00,1,51,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090917,SEC-B02,2026-09-09 17:00:00,2026-09-09 18:00:00,1,51,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090918,SEC-B02,2026-09-09 18:00:00,2026-09-09 19:00:00,1,59,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090919,SEC-B02,2026-09-09 19:00:00,2026-09-09 20:00:00,1,59,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090920,SEC-B02,2026-09-09 20:00:00,2026-09-09 21:00:00,1,59,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090921,SEC-B02,2026-09-09 21:00:00,2026-09-09 22:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090922,SEC-B02,2026-09-09 22:00:00,2026-09-09 23:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026090923,SEC-B02,2026-09-09 23:00:00,2026-09-10 00:00:00,0,65,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090900,SEC-C01,2026-09-09 00:00:00,2026-09-09 01:00:00,2,42,UNAVAILABLE,HIGH
WIN-SEC-C01-2026090901,SEC-C01,2026-09-09 01:00:00,2026-09-09 02:00:00,0,42,AVAILABLE,LOW
WIN-SEC-C01-2026090902,SEC-C01,2026-09-09 02:00:00,2026-09-09 03:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090903,SEC-C01,2026-09-09 03:00:00,2026-09-09 04:00:00,1,26,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090904,SEC-C01,2026-09-09 04:00:00,2026-09-09 05:00:00,1,26,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090905,SEC-C01,2026-09-09 05:00:00,2026-09-09 06:00:00,1,26,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090906,SEC-C01,2026-09-09 06:00:00,2026-09-09 07:00:00,0,42,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090907,SEC-C01,2026-09-09 07:00:00,2026-09-09 08:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090908,SEC-C01,2026-09-09 08:00:00,2026-09-09 09:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090909,SEC-C01,2026-09-09 09:00:00,2026-09-09 10:00:00,1,50,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090910,SEC-C01,2026-09-09 10:00:00,2026-09-09 11:00:00,1,50,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090911,SEC-C01,2026-09-09 11:00:00,2026-09-09 12:00:00,1,50,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090912,SEC-C01,2026-09-09 12:00:00,2026-09-09 13:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090913,SEC-C01,2026-09-09 13:00:00,2026-09-09 14:00:00,0,35,AVAILABLE,LOW
WIN-SEC-C01-2026090914,SEC-C01,2026-09-09 14:00:00,2026-09-09 15:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090915,SEC-C01,2026-09-09 15:00:00,2026-09-09 16:00:00,0,35,AVAILABLE,LOW
WIN-SEC-C01-2026090916,SEC-C01,2026-09-09 16:00:00,2026-09-09 17:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090917,SEC-C01,2026-09-09 17:00:00,2026-09-09 18:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090918,SEC-C01,2026-09-09 18:00:00,2026-09-09 19:00:00,0,48,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090919,SEC-C01,2026-09-09 19:00:00,2026-09-09 20:00:00,1,48,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090920,SEC-C01,2026-09-09 20:00:00,2026-09-09 21:00:00,0,48,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090921,SEC-C01,2026-09-09 21:00:00,2026-09-09 22:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090922,SEC-C01,2026-09-09 22:00:00,2026-09-09 23:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026090923,SEC-C01,2026-09-09 23:00:00,2026-09-10 00:00:00,0,56,AVAILABLE,LOW
WIN-SEC-A01-2026091000,SEC-A01,2026-09-10 00:00:00,2026-09-10 01:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091001,SEC-A01,2026-09-10 01:00:00,2026-09-10 02:00:00,2,57,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091002,SEC-A01,2026-09-10 02:00:00,2026-09-10 03:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091003,SEC-A01,2026-09-10 03:00:00,2026-09-10 04:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091004,SEC-A01,2026-09-10 04:00:00,2026-09-10 05:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091005,SEC-A01,2026-09-10 05:00:00,2026-09-10 06:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091006,SEC-A01,2026-09-10 06:00:00,2026-09-10 07:00:00,1,78,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091007,SEC-A01,2026-09-10 07:00:00,2026-09-10 08:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091008,SEC-A01,2026-09-10 08:00:00,2026-09-10 09:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091009,SEC-A01,2026-09-10 09:00:00,2026-09-10 10:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091010,SEC-A01,2026-09-10 10:00:00,2026-09-10 11:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091011,SEC-A01,2026-09-10 11:00:00,2026-09-10 12:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091012,SEC-A01,2026-09-10 12:00:00,2026-09-10 13:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091013,SEC-A01,2026-09-10 13:00:00,2026-09-10 14:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091014,SEC-A01,2026-09-10 14:00:00,2026-09-10 15:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091015,SEC-A01,2026-09-10 15:00:00,2026-09-10 16:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091016,SEC-A01,2026-09-10 16:00:00,2026-09-10 17:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091017,SEC-A01,2026-09-10 17:00:00,2026-09-10 18:00:00,2,69,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091018,SEC-A01,2026-09-10 18:00:00,2026-09-10 19:00:00,2,82,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091019,SEC-A01,2026-09-10 19:00:00,2026-09-10 20:00:00,2,82,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091020,SEC-A01,2026-09-10 20:00:00,2026-09-10 21:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091021,SEC-A01,2026-09-10 21:00:00,2026-09-10 22:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091022,SEC-A01,2026-09-10 22:00:00,2026-09-10 23:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091023,SEC-A01,2026-09-10 23:00:00,2026-09-11 00:00:00,1,90,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091000,SEC-A02,2026-09-10 00:00:00,2026-09-10 01:00:00,1,70,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091001,SEC-A02,2026-09-10 01:00:00,2026-09-10 02:00:00,2,70,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091002,SEC-A02,2026-09-10 02:00:00,2026-09-10 03:00:00,1,70,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091003,SEC-A02,2026-09-10 03:00:00,2026-09-10 04:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091004,SEC-A02,2026-09-10 04:00:00,2026-09-10 05:00:00,2,57,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091005,SEC-A02,2026-09-10 05:00:00,2026-09-10 06:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091006,SEC-A02,2026-09-10 06:00:00,2026-09-10 07:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091007,SEC-A02,2026-09-10 07:00:00,2026-09-10 08:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091008,SEC-A02,2026-09-10 08:00:00,2026-09-10 09:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091009,SEC-A02,2026-09-10 09:00:00,2026-09-10 10:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091010,SEC-A02,2026-09-10 10:00:00,2026-09-10 11:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091011,SEC-A02,2026-09-10 11:00:00,2026-09-10 12:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091012,SEC-A02,2026-09-10 12:00:00,2026-09-10 13:00:00,2,64,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091013,SEC-A02,2026-09-10 13:00:00,2026-09-10 14:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091014,SEC-A02,2026-09-10 14:00:00,2026-09-10 15:00:00,1,64,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091015,SEC-A02,2026-09-10 15:00:00,2026-09-10 16:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091016,SEC-A02,2026-09-10 16:00:00,2026-09-10 17:00:00,1,71,UNAVAILABLE,MEDIUM
